user_name,user_url,rating,date,text,likes,shelves
Jason,https://www.goodreads.com/user/show/2220602-jason,5,"September 18, 2019","While this should probably not be a person's only exposure to Thoreau's life and philosophy, as a work of art it is sublime. It is lush, and colorful, and detailed and the layouts compel your eye to linger on every page. It's an impression of the man more than anything else, and as such it serves as an invitation for the reader to do their own research on Thoreau and his writing. Highly recommended!",0,"['biography', 'comics-and-graphic-novels', 'historical']"
Laura,https://www.goodreads.com/user/show/59029422-laura,3,"January 13, 2020","Creo que esta novela gráfica es una buena introducción al tema de la abolición de la esclavitud en Estados Unidos. Quizás se me queda algo corta de contenido, porque repasa la vida de Thoreau mostrando un par de escenas de cada año o situación importante, y podría haber aportado algo más. Los contenidos adicionales que hay tanto al principio como al final me parecen fundamentales para entender bien el contexto y todo lo que significa la novela gráfica y el dibujo me parece agradable.",0,[]
Kendra,https://www.goodreads.com/user/show/762743-kendra,3,"September 18, 2017","I know I don't like Thoreau, but I just really like art, you guys.",0,[]
Samantha Penrose,https://www.goodreads.com/user/show/946799-samantha-penrose,3,"April 7, 2018","Good, though rather sparse.",0,"['biographies-memoirs', 'graphic-novels']"
Nicole Clarkson,https://www.goodreads.com/user/show/8759072-nicole-clarkson,1,"April 15, 2021","God, I had such high hopes for this one. Sitting on the library shelf, it seemed like it would be similar to the graphic novel Monet, which I found fantastic. Let me preface this by saying I rarely give one-star reviews. It is very hard for me to dislike a book enough to give it the lowest designation. As a writer, that hurts my soul. However, there were critical mistakes made all around. The writing style was dull, but that might have been because the story was so sanitized of content and details that there wasn't any writing that could have salvaged the narrative. I've read actual accounts of Thoreau that aren't the children's-book version that makes him seem like America's Plato. This read like the latter and not the former, except the kids' book gets a better rendition than what was typed out here. Speaking of typed out, they didn't mind the rules of comic dialogue. The speech bubbles were out of order more than once or it was hard to designate which illustrated character was speaking. The artwork was fine, but no more than that. In the version for Monet, they used his impressionist style and actual imprints of his work within the comic illustrations. Thoreau is just a philosopher, if that. I can't tell fully from this book alone.",0,['graphic-novel']
G.,https://www.goodreads.com/user/show/6165102-g,5,"July 1, 2017","""I learned this, at least, by my experiment: that if one advances confidently in the direction of his dreams, and endeavors to live the life which he has imagined, he will meet with a success unexpected in common hours.""",0,[]
The Kekistani,https://www.goodreads.com/user/show/10888323-the-kekistani,1,"September 26, 2017","I do not think we shared much of anything with him other than abolition of slavery. His orientalism, his constant appraisal of primitive lifestyle defined by him as ""sublime"" and all the mysticism he loved, I do not support them at any level. I am a transhumanist, technophile, I can never bear to listen to the irrational rants of the anarcho-primitivists.",0,[]
AL أل,https://www.goodreads.com/user/show/3963139-al,5,"February 8, 2018","Massa curt per saber-ho tot sobre la seva vida. Però sí ens porta al Thoreau ""més real"" i ajuda a desmitificar el personatge, fins i tot als que fa anys que el llegim, que ""Amèrica"" ens ha volgut vendre, per desactivar-lo d'alguna forma. No és el mite de la no-violència ni tan civil ni tan anarquista (sí, llibertari, sí en pro de la resistència, sí advocat de la vida simple i de l'efecte que la natura té en nosaltres, i d'alguns perills de la modernitat). Cop fort a la societat d'aquella època i a la hipocresia de l'abolicionisme (hola, Lincoln). Ja sabíem que a Thoreau no el podem etiquetar de manera tan simplista, i aquesta biografia en forma de còmic ens ho torna a dir i es reforça amb la intro i la gran entrevista final. Molt fidel adaptació d'alguns dels seus textos. I molt d'èmfasi en la imatge i poètica visual, amb molt de silenci, pausa i natura entre tant de discurs, que crec que reflecteix molt com sentia i vivia aquest home.",0,['favorites']
Dmitrii,https://www.goodreads.com/user/show/37760210-dmitrii,3,"April 15, 2018","Beautiful artwork, solid print quality. Not being familiar with details of Thoreau's life, I learned a good amount from the comic and the essay that followed. As you can imagine, compressing 16 years of life into 76 pages of a graphic novel results in a rushed and disjointed narrative, which makes generous assumptions about reader's knowledge of the background. (Those not knowledgeable may find themselves frustrated by the lack of context.)",0,['beautiful-artwork']
Joshua,https://www.goodreads.com/user/show/30566738-joshua,3,"December 20, 2016","A quick bio of Thoreau's life. Its wonderfully illustrated, but it feels quite sparse on info. It seems that a certain level of knowledge is assumed going in to this one that I sadly did not have. I learned more from the post script than I did from the main body of work. A solid read, but it left me wanting more detail.",0,['graphic-novels']
Emily,https://www.goodreads.com/user/show/4760935-emily,4,"March 20, 2017",This is a graphic novel style biography of Thoreau. It argues that readers should get over Walden and focus more on Thoreau's later and more radical writings. I loved the illustrations but found them a little confusing. Maybe a timeline at the front of the book would have helped.,0,[]
Kathy  Olivos,https://www.goodreads.com/user/show/33902197-kathy-olivos,4,"November 20, 2016","Buena novela gráfica, pero disfruté mucho más la entrevista al profesor experto que aparece al final del libro. Tremendo personaje Thoreau.",0,[]
Wendy,https://www.goodreads.com/user/show/9857156-wendy,4,"January 29, 2017","A nice, quick read for what it was: an illustrated glimpse into the life of Thoreau.",0,[]
Tara Schaafsma,https://www.goodreads.com/user/show/2064052-tara-schaafsma,4,"August 26, 2017",Very beautiful book.,0,['graphic-novel']
Gayle Parker,https://www.goodreads.com/user/show/51691348-gayle-parker,3,"December 20, 2019",A graphic novel this is a biography of Thoreau. It is an interesting way to learn about a famous American philosopher and naturalist.,0,[]
Krystal,https://www.goodreads.com/user/show/1031334-krystal,3,"November 16, 2016",Made me want to take a walk in the woods. :),0,[]
Jeff B.,https://www.goodreads.com/user/show/95847300-jeff-b,4,"August 4, 2021","After decades on my TBR, I finally read Walden all the way through. While it was full of nuggets of wisdom, it was a lot - and I couldn't help but feel some kind of abridged version would benefit many readers. Upon review, there are two Thoreau-based graphic novels out there - this one and Thoreau at Walden. Much of the review for this book, as well as Thoreau at Walden will be comparing the two to help you choose the best graphic novel, if any, to pick up.1. These are both excellent graphic novels. I gave both 4-stars and, while there is some overlap, it wouldn't be too redundant to own both books. Thoreau at Walden focuses almost completely on his time at Walden and the origin and influence of Civil Disobedience while this book is more of a biography that contains a smaller part dedicated to his time at Walden. This book also shows his evolution from the origins of Civil Disobedience to supporting the violent methods of John Brown. Much of this book is about the abolitionist movement that Thoreau was a supporter of, as well as other parts of his life, presumably taken from his journals.2. Both books capture much of the serene, non-conformist, spirit of Thoreau, both are quick reads, and both books have excellent introductions and end notes.3. The art styles of each book are different. This book has a more realistic art style while Thoreau at Walden has a more cartoony style. You may want to check out samples of each to see which art style you prefer. I, personally, liked both art styles plenty.4. And, finally, both books have plenty of Thoreau quotes to capture his essence and get you started, but not enough for my liking. The man is so damn quotable. There are plenty of Thoreau quote books like The Quotable Thoreau or The Daily Henry David Thoreau: A Year of Quotes from the Man Who Lived in Season that would surely make a great companion to either or both of these graphic novels.Anyway, I enjoyed this graphic novel, as well as Thoreau at Walden, and recommend adding either or both to your library.",0,"['adaptations-and-retellings', 'anti-consumerism', 'graphic-novels']"
Monalisa,https://www.goodreads.com/user/show/125938987-monalisa,4,"February 8, 2024","“Thoreau. La vida sublime” es una novela gráfica que nos sitúa a mediados del siglo XIX e intenta condensar la vida y pensamientos del filósofo, escritor y naturalista estadounidense Henry David Thoreau.Me han gustado los dibujos y los colores, que resultan muy “otoñales” (marrones, verdes, ocres…) y que plasman la pasión y comunión que Thoreau sentía por la naturaleza. Así se inicia la historia, en 1845 el protagonista decide irse a vivir al bosque, en una cabaña que él mismo construye y donde vivirá dos años (experiencia que narraría en “Walden”, su obra más conocida). Bellas ilustraciones y poco texto, pero el suficiente para mostrarnos fragmentos de su vida y sus ideas más importantes. Encarcelado por negarse a pagar impuestos, que no reconoce el gobierno de la esclavitud e incita a la revolución, a Thoreau se le considera el padre de la “desobediencia civil” e influyó en otros “rebeldes” como Gandhi o Martin Luther King.Como complemento a la obra gráfica y valor añadido, destacan el prólogo, que sirve de introducción al filósofo y escritor, y especialmente la entrevista final a Michel Granger, profesor de literatura especialista en Thoreau y cuyas palabras resultan muy aclaratorias.Esta biografía en forma de cómic nos da solo una visión parcial de la vida y pensamientos de Thoreau, sin duda hay que leer su obra para conocerlo en profundidad, pero me parece un acercamiento muy interesante al autor. Y el efecto visual de la obra en su conjunto creo que se corresponde fielmente al sentir del protagonista.",0,[]
Cristina,https://www.goodreads.com/user/show/760135-cristina,4,"February 11, 2020","Last month I grabbed several graphic novels from the display at the library celebrating biographies and other historical stories told as comics. This one was short and the art is great, but the snapshot of Thoreau is very limited and obscure actually -- maybe his writing is difficult for me to understand, because there were several quotes included in the text and I really didn't get a great feel for Thoreau. The best part was the afterword by a Thoreau and Emerson scholar. It's a few pages pretty much debunking the content of the graphic novel that focuses on HDT's Walden Pond time (just two years and a few miles from his parents' house, who he lived with the rest of his life), and some on his philosophy that A. Dan calls ""civil disobedience"" in the foreword (which is also poorly translated from French, weird in this modern day of many talented translators.) The afterword claims HDT was apolitical, a writer and scholar more than anything, and got more attention in recent decades for his supposed non-violent stance that wasn't accurate. I didn't really know anything about HDT except he was a naturalist and beloved thinker, so it was all new to me. I appreciated learning about his abolitionist beliefs and activism (he did help slaves and spoke out about it in speeches.) He also abstained from paying taxes because he didn't believe in the government's use of the money for the Mexican War and slavery, but the afterword said those were small parts of his life.",0,[]
Jennifer,https://www.goodreads.com/user/show/22757106-jennifer,3,"May 13, 2024","I only vaguely knew Thoreau as a naturalist, so this was an interesting glimpse into a different side of him. An abolitionist, a philosopher, and...I guess you can call him a theoretical revolutionist? It sounds like he had a lot of opinions but did not necessarily act.Another review mentions that despite his ""solitude"" in the woods, his mother and sister regularly brought him meals and did his laundry. That...really taints the view of him as some romantic figure. TBH, he sounds like a rather privileged person that had the luxury to have very ""high minded"" thoughts and ""rebel."" I think it's important to recognize that while he was disdained some people as having an empty life, if one wants everyone to choose their own paths, you're not always going to agree with their choices. It doesn't make someone's life empty simply because they chose things you would not. Overall I would judge him as being a bit pretentious.The artwork suited this type of story, though it's not to my personal taste.",0,[]
Dave Schaafsma,https://www.goodreads.com/user/show/269235-dave-schaafsma,4,"August 16, 2017","Thoreau: A Sublime Life is a short, evocative comics biography by French team, writer Maximilien Roy and A. Dan (Daniel Alexandre). It’s not a mere chronological biography—it’s too short for that—but even it were twice the length they wouldn't have been interested in that. What they want to do is create a comics portrait of Thoreau through images and ideas, snapshots more than film, poetic images more than an in-depth philosophical biography. It’s their image of Thoreau. I know Thoreau’s work, or did, and I bet most of you are familiar with him and can say a few things about him. Walden, “On Civil Disobedience.” I have a picture book of him called Henry (in part because I have a son, Henry) that I like, too.This bio of Thoreau features some quotations from him with which I was unfamiliar. For instance, Thoreau taught for a short time in the Concord School. He hated the regimentation, the required discipline, so he schooled kids in his home, with his brother: “We came up with new approaches to education, outings in nature, more active participation with students, no more corporal punishment.” I’d like to know more about his approach, but we only get this glimpse. But you can build a whole educational philosophy based on that glimpse!“I just want everyone to explore their own path.”And on the environment and man’s historical ignorant rapacious use of it: “If a man walks in the woods for love of them, for half the day, he is in danger of being a loafer; but if he spends his whole day as a speculator, shearing off those woods, and making the earth bald before her time, he is esteemed an industrious and enterprising citizen.”“Wanting to be famous means wanting to be contaminated.”He read as deeply into Buddhism and Hinduism as Christianity. “The Brahmins understood that possessions end up possessing us.”Thoreau was more spiritual than political, in general, though he was adamantaly opposed to slavery, he hated the US-Mexican War, and he wouldn’t pay taxes to a government that thrived from such activities. He was also an anarchist of sorts, who preferred the road less travelled and improvisation to authoritarian structures. He was an ecologist, and environmentalist, and we need him again, as always.Michael Granger’s short essay on Thoreau completes the book, which I liked very much. The art from A. Dan, who studied biology and ecology, is great.",33,"['environment', 'gn-bio', 'philosophy']"
George Ilsley,https://www.goodreads.com/user/show/4003368-george-ilsley,3,"December 14, 2022","First, this was originally produced in French. It's interesting how many biographical graphic novels are produced in Europe about cultural figures in the U.S. — and they do such a good job of it.Thoreau is a writer who is often romanticized, and this book does not avoid that tendency. The essay at the end, by Professor Michel Granger, provides more insight and background. The famous cabin on Walden's Pond, for instance, is usually described as ""secluded"" but was only a few miles from the family home—the essay does mention that, but when Thoreau is portrayed as living a life of freedom and independence at his cabin, it goes unsaid that his mother and sisters were delivering meals and doing his laundry. So much for living outside the structures of society.Thoreau remains a huge influence for his idealistic approach to nature and living in freedom and splendid isolation. Romanticizing such a writer, one who never really left his parents' home but is held up as a model of independence, gets on my nerves.The best part of this book is the essay at the end.",16,"['biography', 'graphic', 'history']"
Lauren ,https://www.goodreads.com/user/show/1291915-lauren,4,"July 21, 2016","So much more than Walden...The subtitle A Sublime Life is an apt choice here, as the book veers into hagiography on several occasions. I did appreciate the deeper context and the glimpses into other parts of Thoreau's life: his dissidence and short incarceration for not paying taxes (The money goes to slavery and wars with Mexico - why would I pay for that? he asks the police chief), his meetings with abolitionists and ties to John Brown, and more about his transcendentalist personal philosophies.John Brown's execution after Harper's Ferry raidThe book concludes with a critical essay on Thoreau, and is well worth the read.",7,"['bios-memoirs', 'graphic-sequential-art']"
Santiago L. Moreno,https://www.goodreads.com/user/show/9545654-santiago-l-moreno,4,"October 18, 2017","Quien busque profundizar en la figura de Thoreau se equivoca de obra, pero quien quiera tener un primer encuentro con este naturalista y filósofo del s. XIX y con su mensaje, va a disfrutar de un cómic interesante. En él encontrará un sucinto resumen, desarrollado en bellos dibujos, de la vida adulta de Thoreau. Los dos órdenes que hicieron notable al filósofo norteamericano están aquí representados, tanto su ideología política como su elogio de una vida retirada, de retorno a la naturaleza. Su defensa del abolicionismo -aunque activa, al margen de la violencia- fue quizás la forma en la que más directamente llevaría a la práctica la tesis por la que posteriormente sería reivindicado: la desobediencia civil. Aunque quizás, tal como muestra este cómic, su mayor rebelíon fue la de intentar llevar a cabo una vida apartada de la sociedad, el regreso a los valores primigenios de la naturaleza. Vivir la vida en sí misma, ausente de las cargas con las que la sociedad industrial y tecnológica nos marca, supone, hoy más que nunca en nuestro mundo globalizado, una revolución individual y social. Si el mensaje político de Thoreau, la rebelión contra el propio Estado que impone normas abusivas a sus ciudadanos, está más vivo que nunca, su reivindicación de otra forma de vida va quedando en manos minoritarias, minimizada por una Humanidad uniforme, más dependiente cada vez de su propia tecnología. El magnífico apartado gráfico de esta obra, hermoso en los paisajes, en las soledades de Thoreau, invita a romper con esa monotonía. A desconectarse, salir al monte y sentir el disfrute de, sencilla y llanamente, estar.Menos móviles, más Thoreau.",5,[]
BookTomas Gustafsson,https://www.goodreads.com/user/show/45409586-booktomas-gustafsson,4,"September 27, 2016","I liked this short graphic novel biography of Henry David Thoreau. It made me curious and now I want to know more about him. The artwork is great, and it's quite poetic; although perhaps it looks at Thoreau as too much of a saint...",6,"['2016', 'comic-books', 'non-fiction']"
Vendedor de rápida ,https://www.goodreads.com/user/show/30704215-vendedor-de-r-pida,2,"May 19, 2015","Flojita ilustración de la vida de Thoreau que intenta condensar su obra en algunos momentos ejemplares, nunca mejor dicho. El cómic no debería requerir la entrevista final al profesor Michel Granger, que explica muchas claves del pensamiento de Thoreau, aunque realmente es lo más interesante del libro.",5,[]
Mind the Book,https://www.goodreads.com/user/show/22692958-mind-the-book,3,"October 2, 2016","En oktoberdag för två år sedan pilgrimsvandrade jag från Concord till Walden Pond. Kan fortfarande inte verbalisera hur fantastiskt det var. Sublimt, kanske är ordet.http://bloggar.aftonbladet.se/musikbl...Pers Aftonbladet-text om Walden-männen fick mig att ta fram den här ur TBR:en. Uppskattar de illustrerade glimtarna ur Thoreaus liv, men vem är egentligen målgruppen? Får högstadievibbar, men för läsaren utan förkunskaper är det alltför fragmentariskt. En sak jag blir positivt överraskad och lite rörd av är att Dagermans ord om Thoreau får mycket utrymme i inledningen.Älskade t.ex. grafisk roman-versionen av Camus 'L'Etranger' och såg nyligen att Tabucchis 'Sostiene Pereira' också finns i det formatet. Det tillför alltid något att se ett älskat verk i ny bildtolkning.",3,"['alternative-lifestyle', 'anti-racist', 'dissident']"
Edward Sullivan,https://www.goodreads.com/user/show/2574606-edward-sullivan,4,"June 1, 2016","A completely admiring graphic biography of Henry David Thoreau. Interesting visual interpretations of episodes from Thoreau's life and depictions of him as a naturalist, philosopher, abolitionist, and dissident. The author does a good job incorporating Thoreau's own words into the text.",2,"['biography', 'graphic-comic-narrative', 'writers']"
